,review,rating
2263,"i used this converter on a recent trip to the uk. while it is heavy, it got the job done and protected my electrical appliances (laptop, cell phone, camera battery) from damage.",1.0
2264,"i got for music on my school bus, the bus has no power plug and the batteries do not last very long",1.0
2265,"like many others i was not able to get audio out from my tv using this adapter. there is no option in the system preferences > audio > output to switch to hdmi out. i have tried everything and cannot get it to work. other than that it is a fine product, but i had to give it a one star because it is useless in my situation.",0.0
2266,"i used this to mount my gopro to my walking stick so it does not get a lot of vibration. it looked good and was what i believed i needed. on day two of my vacation, i noticed that the unit was loose. on day three the same. i then noticed that the brass insert for the screws were pulling out of their housing. by day four the unit had failed. unfortunately, i was in another country and could not ask for a return in the allotted time. i do professional reviews of go pro products all the time and in my opinion, i would look elsewhere for a different mounting unit.",0.0
2267,"i just purchased this item and what???? no ab repeat?!?!  or bookmarking for that matter) i thought this was supposed to be a full feature top of the line machine. that is like the most basic playback function that has been around ever since dvd players came out. this is one feature that i cannot live without. so basically, i find a scene that i want to watch again, possibly multiple times,( to analyze it or just because i like it) now i have to do that m a n u a l l y through the menus or rw / ff buttons. personally i find this very inconvenient and takes a lot away from my viewing experience. it should have been included. now i think about it i wish i would have purchased a ps3 which does include ab repeat and a gaming system to boot.",0.0
2268,3d effect works but color is limited to blue and red. it is unwatchable and gives headaches. not practical and cannot be worn for more than 30 seconds.,0.0
2269,"player worked great for several months with great picture quality. i now get random blu ray playback freezes. tried contacting samsung and troubleshooting, but nothing helps. player is pretty much unusable now. would have expected better for the money",0.0
2270,this  is a good gaming pc if you are new to the whole computer gaming. i would recommend cybertronpc to anyone who is looking for a new computer.,1.0
2271,this tablet quit working after about two weeks!  wonderful tablet if you have several hundred dollars lying around to buy a new one every couple weeks!  my boyfriend bought the same item and his lasted a whole month!,0.0
2272,received on time. works perfect for what i need. feedback requested from seller. no issues at all. would buy again if needed.,1.0
2273,"the item arrived on time, however, it was defected. usb ports transfer data rate were very slow. ethernet port, was not working.",0.0
2274,using in my synology ds213 diskstation.  never had issues with wd drives (hopefully not just jinxed) in all my years of owning/building pcs.,1.0
2275,"i love this. my laptop often overheats, and this cools it down while im using it. my laptop is no longer hot, but cool and less noisy. and, this product doesnt use a lot energy of from my laptop when plugged in. great! highly recommend.",1.0
2276,"this was a gift for my 15 yr. old grandson. he loves it, does all that he requires for gaming and running all the things he does in setting up and creating programs. the back-lit keyboard is a great asset, especially while working in limited lighting. over all i would recommend this laptop to everyone.",1.0
2277,works great on my point on shoot camera but kind of tricky with my canon 60d because of weight issues.  learned how to counterbalance is what i got out of using this.  happy with it thought.,1.0
2278,"i absolutely love this! i originally bought me one similar to this at walmart for about $100. it worked for a while, but ended up not connecting well and sometimes i could only hear music from one speaker. then i seen this on amazon for a very cheap price, so i figured, what could it hurt? i received it just in time for my road trip. it is very sturdy and stays connected well. you can bend it slightly so you can see it as you are driving. you can easily change the songs. it works even better than the pricey one i bought, so no complaints from me. i was even in a car wreck that totaled me vehicle and this device stayed hooked up the entire time and still works!  the remote did not work for long, but i did not much care for it anyway.",1.0
2279,"i thought i had ordered the ones that extend. instead it was the wrong ones,therefore it was my fault. however, i do not like these stylus. just too short. thx",0.0
2280,"this surge protector is perfect. the light by the switch indicates if the unit is on or off and the 6 outlets are well spaced for standard plugs. the 6th one (on the end) is spaced a little farther so that the two on the end can accomodate box/adapter style plugs. the cord is relatively long, which makes this extremely easy to use wherever you need it.",1.0
2281,"item was as expected, lost laptop so could not see if item worked. delivery was on time. thank you",1.0
2282,even to this day this router works wonders. i currently use it with my direct connect ( that goes from the front to the back of the house) in order to give all my devices connection to the internet. it works perfectly for my needs and love to use them. whats even better is how cheap you can get one used (whether from amazon or even goodwill).,1.0
2283,"i had already purchased this case for one child and knew it was solid when i ordered a second one for my second child.  the second case was defective.  the rubber was not tight on one side.  i contacted the seller, who requested a photo of the defect, and immediately sent me a replacement.  the replacement is as good as the original we have.  a great product and great customer service.",1.0
2284,this charger works great.  i like that it has two usb ports so i can charge two items at once.  the charger has a 2 amp port and a 1 amp port.  the charger is also small which is great for traveling.  this device is perfect for someone who travels a lot as it can charge an iphone and an ipad at once.  the quality of the device is great and i like the gloss black finish.  i would not hesitate is purchasing another one of these products.,1.0
2285,i needed to connect my rv with a seven flat in connector to my tow vehicle with a 6 pin round connector. the  product worked great and was offered at a fantastic price.,1.0
2286,"this is the only pen/tablet i've used, so cannot base my rating on comparison with others.

i use it for drawing trails on maps and fine-tuning images, and all i can say is ""wow!"". anyone that has tried intricate work with a mouse knows how frustrating that can be. i more than got my moneys worth after the first day of using this product. i got done in a day what would have literally taken a week or more - and the finer precision resulted in better quality.

the hyperpen does the job at a very reasonable price. if you are looking at this product, then you probably need one. buy it! it will be one of the best investments you make.",1.0
2287,"expensive ... but oh so good. yes, this setup really rocks. i've gone minimalist (sans receivers, monster speakers ...) and this fits perfectly into my sound architecture. the bar has excellent clarity and the sub is very adequate. i've not been able to overdrive this system. now, i'm only powering the music side with and airport express (love these) and the source is itunes. i've added 2 bose sounddocks to fill in the back of the room so there is plenty of rich, thick sound throughout. i was on mac before (which died) and have recently switched to win8. the sound is still really good but i think there is a bigger delay now with windows - when you adjust the sound level it takes a second or 2 for the speakers to react. i do not remember this when i was on my mac. anyway, this is a great system. as others have stated the lack of bluetooth or usb input is disappointing, especially considering the price, but i think it would be very difficult to find better quality. i'm happy with my purchase. btw, the packaging is about the size of coffin. seriously ... what were they thinking?",1.0
2288,"i bought the hp keyboard skin not to protect the keyboard but because i bought an hp hp pavilion 15.6"" laptop which has an all black keyboard without backlighting so that the keys are hard to locate, much less read. the silver keyboard skin makes every key visible. i would have given it five stars except the letters on the keys are not large enough. otherwise, it was a very good buy.",1.0
2289,channels come in clear when the antenna is held up. the only improvement i would suggest is some way to hang it.,1.0
2290,"i bought a pair of these in 1991. exact same headphones. they finally died and i looked up reviews for something to replace them with. to my amazement they still exist! same model from 25 years ago. not only that, but when i started looking at serious reviews (no offense amazon reviewers, you guys are gold too!), these are still on top of the heap until spending much more.

so i got another pair. they sound exactly the same as i remember when mine were fresh and new. i am a recording engineer with a very acute memory for sounds. they are clear and fairly deep. they have some brittleness or sharpness in the treble, but it is not terrible. it gives them a perceived resolution which is greater than i suspect the really should have. sound blockage is also very good unless you are eating corn chips ;). they are also some of the most comfortable cans i've worn.

these are not being used much for music making, but are great for gaming on a pc and listening to (mostly uncompressed) music on my iphone.",1.0
2291,"i am sure this worked for others, but i could not get it to function with my toshiba at all. the drive was never recognized by the computer and i want to thank the person who decided to send a disc with it when it was designed for computers that dont have a disk drive. i link to a download site would have been much better. i love samsung products, but this one would just not load up.",0.0
2292,"i have to say i am impressed with this usb 3.0 hub. i have it connected to my macbook pro and i use it for connecting variety of devices. i have a western digital 500gb usb 3.0 storage device connected to the hub for time machine backup and it backs up the data at lighting speed! i am also using it for charging my iphone 4 & 5 and kindle.  the product description on amazon says that this hub cannot be used as charging station. i read that after i purchased it. that was a deal breaker for me and i was going to return it i could not charge my phones with this hub. but to my surprise, i am able to charge all my devices even when my mac is turned off.  this hub has all the functionalities that i need and everything works perfectly! this is a keeper!! :-)",1.0
2293,this is the best price for the best speaker wire you will need. it is thick and not thin like most other speaker wire to get the job done right..,1.0
2294,"seems like a good deal for the price, but go somewhere else or pay a little more.  picture's good, but could be better, but the main problem is how insanely god awful the speakers are.  they are basically useless, and there is no headphone jack on the tv - so you cannot use computer speakers to fix the inexcusably pathetic speakers.",0.0
2295,"great price, just what i wanted. i have small ear canals so the ear buds that have tiny tubes that go in will not work for me. i was glad these are just what is pictured: a flat disk that stays outside of your ear canal. sound is great for the price. i tested it with the who is ""the real me"" and i can hear john entwistle out front, just as he should be.

update: 12/12/2016
still working great. i saw reviews that said this kind are horrible and break right away so i wanted to say that mine sure have not.",1.0
2296,"so i recently purchased a go pro hero for a christmas gift for my girlfriend. it was intended to be used on our ski trip (currently happening). unfortunately, the footage that we captured was minimal. after it was fully charged it died on our first slope. these are memories we cannot get back. we ordered through amazon with the hope of receiving a fully functional product, not a defective one. what can be done at this point to rectify the situation? i'm highly disappointed, and she is very upset as well.",0.0
2297,"good: display,  storage space,  nice and userfriendly skin,  very lightweight,  works fast.
not so good: batterylife",1.0
2298,i received my order and was disappoint because they do not work with my iphone 4 i did not return them cause that is to much of a hassle,0.0
2299,cheap. cheap. cheap. the top broke first try using it. save yourself the hassle and buy the one that has octopus like arms on it,0.0
2300,bought it. plugged it in. tried different things and it still does not work correctly. i have had several logitech trackman. never had problems before.  i should have sent it back but waited to long.,0.0
2301,"this is a great cable. i'm sure i'm not using it to its full capacity, but even as a no-nonsense basic cable, it is extremely attractive, the parts are supple and feel durable, and the company instills a great sense of confidence in their product.",1.0
2302,this radio lasted seven months with little to no use. if you buy crap made in china you get crap.,0.0
2303,so far this router is working better then expected. i thought j might be crap but it is awesome so far,1.0
2304,"turned back to company... was not aware of additional cost for data and chip which i would have to pay for.  this was a gift for
my daughter's birthday.  we were disappointed.  returned item",0.0
2305,this is a must for anyone with a home computer and home theatre. this takes care of all the spikes and dips in the utility current. i use several around my home and have suffered no equipment losses since doing so.,1.0
2306,"the keyboard arrived in the mail and upon setting it up i discovered the space bar did not work. i was irritated and posted a 1-star review indicating this fact. within hours the company had contacted me and had a new case sent out to my address. they also sent me a prepaid label to send the old one back. the new case works great and i love it!!! great seller, great product!!",1.0
2307,bought this for my galaxy s4 & it does not fit at all i wanted one that could fit easily,0.0
2308,"stepper motor and servo not working at all. everything else seems fine.
the tutorial is very detailed, if you are used to coding. for someone new to coding, it is terrible.",0.0
2309,"never worked, could not get a signal and it would not set up.  we should have returned it, but i thought my tech guys could figure it out.  they too failed.",0.0
2310,"abandoned product - read before you buy.  this product is no longer being supported by the manufacturer ubiquiti networks.  the controller software that runs on a pc/mac/linux requires java, appears to not work well with java 8, and has not been updated in 2+ years.  if you go to community.ubnt.com and search for ""is mfi dead?"" there is a long sad story about how they still sell the hardware but abandoned the software 2+ years ago.

if you know what you are doing and do not mind running unsupported java 7 on your network, you can probably still use this.  i attempted to run a docker container on synology ""darco/mfi-controller"", even that did not work... as in the unit would not connect.",0.0
2311,decent working remote. it is really nice to not have to attach extra pieces to the camera just to use this. just put your camera on timer and the remote works. sometimes when outside it takes a second to aim the remote so the signal is picked up. inside distance i tested to be about 20ft. outside the most i've been able to accomplish is around 10ft or so.,1.0
2312,"this tablet is worthless; i got it free and still lost out on the deal. there is only 1gb available for your apps and you cannot add with a micro sd card (that will only hold your pics etc.). this means you can only run a few basic apps and then it will freeze up every single time you try to do anything because, surprise, you are out of space. do not waste your time and money with this p.o.s. once more i've willing bent over for verizon to.... take advantage of me (to put it as nicely as i can and no where near as strongly as if like to say)",0.0
2313,"the strap itself is fantastic. it works perfect for me, holding the camera at my hip until i need it.  when i pull the camera up for a shot the strap does not impede it in any way.  it can be tough to adjust the strap length though. and the shoulder pad started to fray on mine the first time i wore it. but function wise it is perfect. i also like how it is attached using the tripod screw.  and yes you can still mount it on a tripod with the strap attached as well.",1.0
2314,"the camera (lumix gh2) does not show the battery remain, in other words is only a 950mha battery, better choice to find a replacement with more mha power.",0.0
2315,i bent (2) of the clickfree transformer female usb connector contacts. first time this has happened to me durning many years of using usb devices. clickfree customer promised me a replacement for my unit. it never arrived. caution: the female usb connector on the transformer contacts may not be aligned properly against the side of the female connector indexing bar.,0.0
2316,i have not experienced any heat issues on my pi2 with these. i am also overclocking to the highest approved settings that will not void warranty. i have not gone beyond those specs so i cannot say that these work well under more extreme settings. at least it does work for the highest approved overclocked settings.,1.0
2317,"i bought this from a local superstore for 50 bucks. i really wanted to like it. the screen is good, the controls are good, and it is easy to use.  it has android os 5.0 installed.

however, when i tried to install 6 apps that i planned to use, the google play store gave me the following error:
* the device is not compatible with this version.

i could not find any solutions online.

i returned it, and went to an electronics store and purchased a&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/samsung-galaxy-tab-4-7-inch-black/dp/b00j8dl6ui/ref=cm_cr_arp_d_rvw_txt?ie=utf8"">samsung galaxy tab 4 (7-inch, black)</a>&nbsp;instead.  all 6 apps installed just fine. it has android os 4.4 installed.

so, it seems that the os is not the only factor when installing/running apps.  you need to have a well-known brand name tablet as well.",0.0
2318,"i bought these headphones as i did not feel the need to spend all that money on beats headphones. i must say compared to the beats these headphones are so much better and way less expensive. quality,and audio is great. i could not be more happier.",1.0
2319,this is broken and does not work anymore. done everything i can possible think of  and it still does not work and since it way past the thirty days its a bust for me.,0.0
2320,worked great for about a year.  shame the warranty covers 90 days.  this product will surely last you past the manufacturer warranty and that is about it.,0.0
2321,"this bowl has transformed my kitchen/living room! i live in a tiny apartment and was getting so so so frustrated having to wipe up the drips and drops off of my white tile kitchen floor every single time my incredibly adorable basset mix hubert would slurp up water. not to mention if i was not on top of it he would get his cute- but, freshly walked, sometimes muddy/dirty paws in the water drops and then my entire white kitchen floor was riddled with dirty black paw prints. i ordered this bowl on a whim and it works 100% . not only does hubert now take time with his drinking instead of gulping down so much water and practically choking, he does not leave a pesky water trail around the house.

highly recommend for pups that love to drink fast and leave a slobber trail! i am thinking of ordering another to keep outside for him!",1.0
2322,"i was expecting more.  i was unable to connect with my iphone to make calls, and when i tried to connect with iphone to listen to music, the system would stop and start multiple times.  i sent them back.",0.0
2323,hidemyass is not privacy driven. they will give up ask the logs and data big brother asks for,0.0
2324,"very good, i must say! i had it on my phone for a couple weeks now and it is still in very good condition. i could not have asked for anything better for the price. you should use solution when applying though because it gives a better result but it is been a good experience so far and easy to clean too!",1.0
2325,i ordered my 2 years ago and i still were the first one that i put. it is perfect.,1.0
2326,i ordered the bafx ir repeater along with a 25 ft extension. setting up the ir repeater was very easy. i had an issue with one of my components not responding to the ir repeater. customer service was extremely helpful to remedy the problem. i highly recommend this product and the excellent customer service that is provided should any issues arise.,1.0
2327,"i'm a minimalist when it comes to iphone case.  i bought a thin phone, so therefore i want to keep it as thin as possible, and show it off as well.  i have went through numerous hard back cover, bumpers..  but this case is now my permanent case.  this is an absolutely beautiful case.  it protects the back, as well as the front, with kept it very thin.

the installation is a little bit tough, because the case is so well designed, and leave no room for air.  so be patient.  it is best to install the right side first, then the left side, so that the air can be pushed out of the edge that snapped onto the rim of the phone.

but what a beauty when it is done.  i wish that new trent comes out with more colors.",1.0
2328,"i purchased this router a couple of months back, and it has never worked properly. every time i connect to my wireless network, it works for a brief period, and then im suddenly unable to transmit or receive data; regardless of whether im 2 or 20 feet away from the device.

ive checked every troubleshooting forum online, have had professionals look at it, and the consensus is that i was sold a faulty unit.

if you are going to purchase this linksys router, i suggest you use a different reseller.",0.0
2329,"very unhappy with the bluetooth synching.  it is flaky and i have to re-set every time i run.  since i do not run with my reading glasses on, it makes it a real pain.  barely have used them because of this.",0.0
2330,"i bought a used/cheap mini displayport to hdmi adapter locally, only to discover it only passed video signals--no audio.  this cable does everything i need.  crisp video and full surround audio from my macbook pro to my av receiver--perfect!",1.0
2331,it fit the connection that i needed it to but it has a short in the cord after only 3 months. i will not be buying another one.,0.0
2332,"i've had three pairs of these because they keep breaking, despite my meticulous care.  at least harman kardon stands behind their warranty.

the first was incredible, then suddenly stopped working one day (within first year).  replaced under warranty.

the second was good too, then suddenly stopped working one day (within the first year of this pair), and was replaced under warranty again.

the third started going wonky out of warranty - treble kept cutting out, mostly on the left.  finally, the treble disappeared from both sides.  i love the sound - i just wish they were reliable.",0.0
2333,"used junk. it looks brand new. i travelled with newly purchased body to mexico. upon arrival i took the camera out for first time. the faux leather covering on the grip had detached. when shooting with oly 40 -150 lens, the gearing was strained, noisy. not so with my e500, very smooth. the memory card door will not stay shut.

 i will admit, except for flawed battery door hinge, my e500 has given me no problems, i really dislike china's low quality stuff! and it is permeated the world. truly sad.",0.0
2334,"well its pretty simple. the unit it is self is a fantastic tablet. the problem, and it is  a deal breaker is the kick stand flexes the screen, which then cracks, from other reviews it almost always happens in the top left of the screen. lenovo refuse to admit this, even thought there are numerous instances of the exact same issue across the internet.  i had taken a plunge with this as a replacement for my trusty samsung 10.1 as the kick stand and the screen quality sounded great. bottom line, do not buy it, i treated the tablet with kid gloves and it still cracked. also, there is no protective impact cases avaliable for it, maybe because the fault is widely known in the industry.",0.0
2335,"in building out a dc powered rack,we were looking specifically for a 12vdc powered rack-mountable switch.  the unit arrived as a 9v, with attached documentation ""included power supply as required"" in the specification.  so we threw it out, and have ordered a different unit.  for a home user, it would make no difference... but if a unit is advertised with power supply specs, then i expect to receive same.",0.0
2336,"i gave these a perfect score because they have the best sound for headphones that i have found in their price range.  i have owned shure, bose, klipsch, and several other brands over the year and these have excellent noise isolation without being uncomfortable.  i used to have trouble with hearing a movie play on a plane but with these, that is no longer an issue.  i really liked shure headphones that were similar, but since the cord wraps around the ear, i had trouble with it wearing out due to sweat over time.  these just plug straight into your ear canal and stay there.",1.0
2337,it works well on a bluray player and ps3 console. fantastic price. i love how long the cords are... perfect size cords.,1.0
2338,i think it was pretty good considering that it was used. i did not  like that i could not get some of the apps i wanted. otherwise it is great!!!,1.0
2339,"this item is great..i have the ipod in my trailer and the speakers on the front patio...the sound is great and i have been able to ""walk"" the two speakers down the trail and still get incredible sound..the remote works very well and overall i am very pleased with this purchase...you can even hold the speakers in your hands and dance with them..(if this mood ever hits you that is..).",1.0
2340,my son dropped it once and broke the screen. it was good for him before the drop. durability is terrible considering the description states parents do not have to worry about it breaking from accidental drops. great tablet but terrible case and durability.,0.0
2341,"i replaced my front door speakers in a mistubishi eclipse and installation was fairly simple.  i did need to strip the wires to get them to attach to the wiring of the original factory installed speakers.  speakers sound great.  they come with a covering but for most people you will never need it. the holes around the unit may not match up to the holes in your car in attaching screws - so you will need to get creative.  the clamps are key. as long as you can screw the clamps in they will keep the unit in place. my original speakers had a magnet holding them in place - for these you will need to make sure the clamps are in tight and they should hold.

i think the quality of speakers is great for the price.  the only tricky part for anyone will be the install.",1.0
2342,broke first time i opened it. the wire is pretty tricky to get back onto the reel when i comes off.,0.0
2343,"installed in a 04 audi symphony 2 stereo.
did not include crucial wiring adapter as shown in photo. i had to cut my factory plug in half to allow this one to fit.
directions are terrible and generic.
lightning cable does not play music or charge my phone. stereo only recognizes 3.5mm jack as the cd changer when phone is charging from an external source.",0.0
2344,"if you just recently moved from a small house or apartment to a big house, this router is a must. very easy set-up and provides a strong signal whether your across the house or outside in your yard.",1.0
2345,"well, the reviewer below gave the 560 a 1 star rating because it only came with 1 6-pin pci-e adapter, and apparently his power supply does not even come with one standard, when most modern power supplies over 450w come with at least 1. this is the reasoning i'm thinking as to why asus only gave one pci-e adapter, yes two would be nice, but in this day and age, most gamers have beefy psus with at least 2 6-pin pci-e connections standard, and most regular psus come with 1 already :-)

anyways, back to the card review. i bought this at $184 with a $20 rebate, and at that price, it was as steal. this is fermi architecture on the cheap! yes the 560 ti is great, but the benchmarking difference between the two is not worth the extra $50-$70 for me (only like 5-10 more fps if that). i do all of my gaming at 1920x1080 and i'm able to play dragon age ii, crysis 2, and street figther 4 with everything maxed out, full aa, and dx11, with no lag at all. i'm quite happy.",1.0
2346,"set up was really easy. downloaded the updated drivers from the warpia site and was using it within about 10 minutes. unlike many other solutions like roku, i can stream anything with this unit to my tv which is great. the remote is very cool. the range is very good and i find myself using it more than i thought that i would. at times i continue to work on my computer while my wife watches online videos on the tv. other times, we close the laptop and still have full access to the files and online.
it am always looking for cool gadgets and this has me impressed.",1.0
2347,"i was so excited about this camera.  we were going on a cruise so i was really looking forward to testing out the waterproof feature for snorkeling in mexico.  i had the camera for a few days and took a couple of test shots which came out...okay.  it took some effort to adjust the flash settings in order to get the right one.  i had taken about 10 pictures when the camera screen said ""zoom error"" and would not take any pictures.  i googled this and apparently this is a very common malufunction with the camera- there is tons of complaints about it. i tried all of the suggested efforts to fix it from the tech websites and nothing worked. i ended up having to use my cell phone for the remainder of the vacation to take pics.  needless to say this piece of junk is going back. :(",0.0
2348,"this is my second set of plantronic go 2 headphones. i was perfectly happy with the first one: even with its short battery life, it was amazingly useful: very fast at connecting/switching, comfortable and light. all this is still true for the new pair, but the sound quality of the new ones is unacceptable: the sound is flat, sometimes feels unbalanced between the ear-pieces.",0.0
2349,this has made my wifi much more stable and i no longer have streaming problems upstairs.,1.0
2350,"i have used this sleeve for my 13 inch macbook pro every day for 4 years now. it looks and feels the same now as the day it arrived. it has done a great job protecting my laptop and i always feel very comfortable carrying it around in this case. it provides protection from dust and spills, as well as a little extra padding on all sides. from home to work to school and back home again, this has been a great case, and i am confident this case will outlast the computer i bought it to protect.",1.0
2351,"love these screen protectors. i just ordered the matte finish of these from the same brand.. i prefer this one to the matte.

definitely recommend.",1.0
2352,the case is well made and does a good job in protecting my i-pod. the price makes it a good investment,1.0
2353,"my son dropped it twice , and the ipad and case where picked up with out any harm .i had them on my regular ipad and protects them well.",1.0
2354,"working well after 2 days, but i did have to disable the amplifier.. went from 19 channels to 50+ after disabling",1.0
2355,"i love the keyboard attachment which works perfectly. it makes it so much easier and friendlier to type emails, messages, etc.",1.0
2356,"quit. just buy the ends and make your own, they are cheaper and more reliable. have two and had to fix both.",0.0
2357,i bought this item for using in my honda car. but i am not able to get power. i contacted the seller. he is not giving any proper answer rather blaming me. and also he is not willing to take it back. so i just stuck  with this item and unable to return back.,0.0
2358,"this case looked really great, but the rotating part broke within a week with very light use. so now the case is unusable. really had high hopes for this one, but it did not hold up at all.",0.0
2359,"purchased this to connect a dell lattitude (win xp) docking station and a dell optiplex (win 7) to a single monitor, speakers, etc.  the video would have these little swirling green dots that would twinkle.  not on a white background, but on anything with color.  i thought it was interference so i purchased some clip on ferrite cores to try and shield the cables, but this did not work.  so i ordered an iogear kvm of similar design to see if it was my environment or the kvm.  the iogear one works great...clear as a bell. so it was the startech kvm that was the problem.

i was delayed setting up the startech kvm due to an illness in the family, so i passed the window to be able to return it for a refund, so i am stuck with it.  do not buy this one if you value the appearance of your video output.  if all you do is word processing, etc..., then it would be ok but nothing with color, pictures or video.",0.0
2360,"good quality clear sound but if you are buying this to listen to music you may be dissatisfied. i use an ipad air 2 with the volume max on both the ipad and the mdrzx770bt and receive less than acceptable volume. i have several wired over the ear headsets, including a sony, all will blast if i increase the volume control. if you intend to just listen to audio books or news broadcasts they may be fine but to get the most out of music you need to increase the volume especially on your favorite toons. this is my first experience with bluetooth headsets, maybe this is an issue with all makers of bluetooth headsets. i usually shop amazon but last minute christmas shopping i got them at best buy.",0.0
2361,"this is the first battery i've replaced. very easy, especially with the supplied screwdrivers. battery arrived next day! so far, so good on charging and use.",1.0
2362,omg this thing is awesome! i love it so much that i got 3 of them! i totally recommend it. i used a usb port.,1.0
2363,"i have an asus t100, which only has one usb port. so i bought one of these to use at home. they are powerful enough to handle a printer, scanner, camera and external hard drive simultaneously. i also like that i can turn off the power to whatever i'm not using. it worked so well that i bought an extra one for my work bag.",1.0
2364,only one of the three i bought had tv mirroring as a option.  i call roku and they said the one tv support it but other did not.,0.0
2365,"all that i needed them to be. a good replacement set for my noise canceling headphones, and they are slightly more cushiony than the original covers.",1.0
2366,"this is a very good stereo for the price.  the bluetooth streaming works well with my iphone, though sometimes i need to shut off and turn back on bluetooth on the iphone for it to sync - this may just be a thing with the iphone, because i have seen it with my tomtom cradle as well.  usb port charges my phone.  does what i need it to do.  good price.",1.0
2367,"if i could rate it a zero i would, made my tablet useless int he sleeve.",0.0
2368,love the backpack. fits my 2 binders and 2 college textbooks perfectly. shoulder straps are very soft and comfortable. i had a jansport last and it hurt my back so that is why i got a new backpack. very satisfied with this one. super cute and also very comfortable. does hurt my back at all even though it is packed with heavy textbooks.,1.0
2369,"way too bulky. the plastic reel is 1.5 inch in diameter, 2.25 inch if measured from the elongated side -- i.e., the distance between the bases that the connectors rest on, excluding the connectors. who ever at the manufacturer thought this would make a good product for travel?!",0.0
2370,this is very easy to understand and set up. it probably took me no more than 10 minutes to get everything ready to go. highly recommended if you work on computers a lot. it works with my imac flawlessly. i'm glad i was able to try this.,1.0
2371,this is made to look like the same case that comes from bushnell.  it is a cheap imitation.,0.0
2372,"as soon as the first one arrived, i ordered a second.  great capacity, comes with sleeves.  perfect for my needs.",1.0
2373,"*****warning**** if you purchase this product (bang & olufsen a8 b&o) make sure you purchase this product from a known source because if not, you will be buying a knock off (fake) version of this product. also ***warning*** if you buy any headphone set for 49.99 or 45.99 or even 59.99 (and there worth $250 or $150) they will be fake!!! like the bose tri ports for 49.99 ***warning*** any headphone/earphone set that is %80 less than the original price refurbished or open box they will be fake unless there backed by a real manufacturer warranty or of course %100 money back guarantee! **** warning**** dont be fooled fyi good luck!",0.0
2374,"the cord itself is very stiff and not as flexible as most usb charges cables. i have used this cable less than a month and it is already not working well. i have to move it around and wiggle it and get it at just the right angle in order for it to charge. even though the price was low, it is still not worth it for only a month of satisfactory charging. it is frustrating having to buy more. since i use my cell phone as my alarm clock, i have woken up late due to the phone dying during the night because it stopped charging.",0.0
2375,"the quality of the cable is excellent.  i rigged these up for a movie night into a stereo speaker.  not flimsy, very durable.  also, the material that they are made from does not tangle easily like other long cords.",1.0
2376,"this little nano has worked beautifully for the last couple of years but is now almost full of audiobooks and music!  i have not had any problems.  purchased a hard case for it on ebay, and even though dropped it several times on concrete - it has not broken.  i like the size of this particular nano - the colors are all pretty, but i opted for the purple.  i have downloaded dozens of audiobooks and hundreds of songs.  i did upgrade the headphones to the sennheiser px 100, especially to listen to the songs, but i also dock it while working in the kitchen,and listening in bed.  now, sadly, time to upgrade as it is almost full.  great 2 1/2 years of enjoyment!",1.0
2377,i love my tv.however all the stress and anxiety with the ups shipping was unexceptable. i had to take off several days from work to be home for the delivery. then the order was lost and a new one was submitted. amazon took $50 off but it was not a good experience,0.0
2378,"this laptop gets real hot, though that is a testament to amd athlon chips which notoriously consume more power than pentium chips.  since the cpu is always running so hot, it always sets off the fan, which seems to go off every 2-3 minutes with light web browsing, and is almost constantly on when doing anything more intensive.  the schizophrenic nature of the fan is noticeable and somewhat loud compared to sound level of any pentium notebook i have ever heard.

also, the hinge design is very poor.  i have had laptops in the past with similar hinge covers that broke off after about 12 months of use- why cannot these guys just make metal hinge covers like ibm???

for more information, do a google on the ""unofficial averatec support forums"" on the web, and read for yourself...

pros:  dirt cheap  cons:  gets real hot, fan makes more noise than most notebooks, shared video memory, poor hinge design.",0.0
2379,"for the money this fits well and holds the ipad securely.  the only issue is the top tabs do not securely wrap around the ipad, but the consistensy of the other tabs makes up for the issue.  i am very happy with this purchase.",1.0
2380,i did not purchase this from amazon because i wanted it same day so went to a local store.  i have a samsung tv and dvd player. both have built in wifi. both are crap!  they both have the same problem. stops part way through and asks you to click to reload. does not reload. then it says you lost connection to the internet.  and they have!  but i have a visio with wifi and it has no problem. so i decided to take a chance and get a roku stick. i plugged it into my tv and used the hdmi arc (audio return channel) to get the audio to my rcvr/amp. problem is you only get stereo not 5.1.  so i moved it to an hdmi port on my rcvr/amp.  awesome!  now i get 5.1.  i am very happy and i can watch a 1.5 hour show on netflix no problem.  samsung has a problem!  the roku was easy to set up.  it even kept all my settings when i unplugged it and moved it to the rcvr/amp.  great product!  i signed up for amazon prime and i can now get amazon video.  could not be happier!,1.0
2381,the bayco retractable reel is the best i have found. it is very smooth and durable.,1.0
2382,"sound quality is not good. was not impressed. was a xmas gift to my kid, and was kind of embarrassing when she used them and could hardly hear her music on her ipod.
you had think i got these at big lots...better yet....the $ store.
o_o",0.0
2383,"major internal static issue observed when enabling the sound. please qc your product before selling. i've tried multiple outlets, switching channels for wifi, plugging on the top floor (physical barriers affecting signal), resetting and reinstalling twice, and even trying it with a new receptacle outlet. i've exhausted all possibilities before pointing to the product itself.  picture quality is great though but the sound is just unbearable. i really wanted this to be a good product.",0.0
